,gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
10,3408894938,,,en,CC_BY_4_0,2022-02-04T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,753e8559-347e-402a-b154-4dc49b62885e,KAG000531,8406,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1984-05-19,,140,140,1984,5,19,,,,,,,,,,,Asia;Japan;Saga;Kanzaki-shi;Kanzaki,ASIA,,,,JP,Saga,Kanzaki-shi,,Kanzaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8097386,,,,,,Acer amoenum var. matsumurae (Koidz.) K.Ogata,,,,,,,Plantae|Tracheophyta|Magnoliopsida|Sapindales|Aceraceae|Acer|amoenum|matsumurae,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,Sapindaceae,,,,Acer,Acer,,,amoenum,matsumurae,,VARIETY,,ヤマモミジ,,SYNONYM,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:50.007Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,false,false,8021891,8097386,6,7707728,220,933,6657,3189834,,3189882,Acer palmatum,Acer palmatum var. amoenum (Carrière) Ohwi,Acer amoenum matsumurae,,EML,2024-02-16T04:26:50.007Z,2024-02-16T04:25:24.047Z,false,,null,false,ASIA,ASIA,,,,,,,,,
11,3408897132,,,en,CC_BY_4_0,2022-02-04T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,70dde838-edbc-4d92-818a-e18fd3e95e2b,KAG006969,18973,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1955-07-19,,200,200,1955,7,19,,,,,,,,,,,Asia;Yaeyama Islands;Ishigaki Island;Japan;Okinawa;Ishigaki-shi,ASIA,,Yaeyama Islands,Ishigaki Island,JP,Okinawa,Ishigaki-shi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3988167,,,,,,Buxus liukiuensis (Makino) Makino,,,,,,,Plantae|Tracheophyta|Magnoliopsida|Buxales|Buxaceae|Buxus|liukiuensis,Plantae,Tracheophyta,Magnoliopsida,Buxales,,Buxaceae,,,,Buxus,Buxus,,,liukiuensis,,,SPECIES,,オキナワツゲ,,ACCEPTED,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:52.903Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,false,false,3988167,3988167,6,7707728,220,5939628,6703,2984666,,3988167,Buxus liukiuensis,Buxus liukiuensis (Makino) Makino,Buxus liukiuensis,,EML,2024-02-16T04:26:52.903Z,2024-02-16T04:25:24.047Z,false,,null,false,ASIA,ASIA,,,,,,,,,NE
12,4054308767,,,en,CC_BY_4_0,2022-09-21T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,98e277f8-f1e9-476b-a1e8-77bfbe923d0c,KAG022324,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2019-04-16,,106,106,2019,4,16,,,,,,,,,,,Asia;Amami Islands;Yoro Island;Japan;Kagoshima;Oshima-gun Setouchi-cho,ASIA,,Amami Islands,Yoro Island,JP,Kagoshima,Oshima-gun Setouchi-cho,,,奄美群島与路島北部林道,,,,,,,,28.0483,129.158005,10.0,,,,,,,,,,,,recorded by GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3182771,,,,,,Syzygium buxifolium Hook. & Arn.,,,,,,,Plantae|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Syzygium|buxifolium,Plantae,Tracheophyta,Magnoliopsida,Myrtales,,Myrtaceae,,,,Syzygium,Syzygium,,,buxifolium,,,SPECIES,,アデク,,ACCEPTED,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:56.123Z,91.0,,,,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,3182771,3182771,6,7707728,220,690,5014,3029010,,3182771,Syzygium buxifolium,Syzygium buxifolium Hook. & Arn.,Syzygium buxifolium,,EML,2024-02-16T04:26:56.123Z,2024-02-16T04:25:24.047Z,false,,null,false,ASIA,ASIA,JPN,Japan,JPN.18_1,Kagoshima,JPN.18.34_1,Setouchi,,,NE
13,3408898617,,,en,CC_BY_4_0,2022-02-04T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,9162a9ae-0752-4952-9f0d-be5c20fb09ff,KAG005909,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1936-07-19,,201,201,1936,7,19,,,,,,,,,,,Asia;Japan;Fukuoka;Kasuya-gun;Jingu-machi,ASIA,,,,JP,Fukuoka,Kasuya-gun,,Jingu-machi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5526052,,,,,,Vincetoxicum atratum (Bunge) C.Morren & Decne.,,,,,,,Plantae|Tracheophyta|Magnoliopsida|Gentianales|Asclepiadaceae|Vincetoxicum|atratum,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Apocynaceae,,,,Vincetoxicum,Vincetoxicum,,,atratum,,,SPECIES,,フナバラソウ,,ACCEPTED,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:56.459Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,false,false,5526052,5526052,6,7707728,220,412,6701,7588865,,5526052,Vincetoxicum atratum,Vincetoxicum atratum (Bunge) C.Morren & Decne.,Vincetoxicum atratum,,EML,2024-02-16T04:26:56.459Z,2024-02-16T04:25:24.047Z,false,,null,false,ASIA,ASIA,,,,,,,,,NE
14,4054294397,,,en,CC_BY_4_0,2022-09-21T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,248437bb-1aaa-4d36-9a9f-85b6d68d5573,KAG013533,31673,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1969-05-27,,147,147,1969,5,27,,,,,,,,,,,Asia;Kyushu;Japan;Miyazaki;Higashiusuki-gun Shiba-mura,ASIA,,,Kyushu,JP,Miyazaki,Higashiusuki-gun Shiba-mura,,,椎葉村九州大学演習林,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2882300,,,,,,Fagus crenata Blume,,,,,,,Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Fagus|crenata,Plantae,Tracheophyta,Magnoliopsida,Fagales,,Fagaceae,,,,Fagus,Fagus,,,crenata,,,SPECIES,,ブナ,,ACCEPTED,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:55.562Z,1200.0,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,false,false,2882300,2882300,6,7707728,220,1354,4689,2874875,,2882300,Fagus crenata,Fagus crenata Blume,Fagus crenata,,EML,2024-02-16T04:26:55.562Z,2024-02-16T04:25:24.047Z,false,,null,false,ASIA,ASIA,,,,,,,,,LC
15,4054311423,,,en,CC_BY_4_0,2022-09-21T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,10e002d5-bab7-4f3a-9196-2322be0e7552,KAG014117,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1970-09-15,,258,258,1970,9,15,,,,,,,,,,,Asia;Kyushu;Japan;Kagoshima;Minamisatsuma City,ASIA,,,Kyushu,JP,Kagoshima,Minamisatsuma City,,,南さつま市坊津町,,,,,,,,31.360707,130.256272,15000.0,,,,,,,,,,,,assumed from the label information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2879470,,,,,,Quercus phillyreoides f. wrightii (Nakai) Kitam. & T.Horik.,,,,,,,Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Quercus|phillyreoides|wrightii,Plantae,Tracheophyta,Magnoliopsida,Fagales,,Fagaceae,,,,Quercus,Quercus,,,phillyreoides,wrightii,,FORM,,ケウバメガシ,,SYNONYM,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:52.488Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,6289903,2879470,6,7707728,220,1354,4689,2877951,,2879470,Quercus phillyreoides,Quercus phillyreoides A.Gray,Quercus phillyraeoides wrightii,,EML,2024-02-16T04:26:52.488Z,2024-02-16T04:25:24.047Z,false,,null,false,ASIA,ASIA,JPN,Japan,JPN.18_1,Kagoshima,JPN.18.24_1,Minamisatsuma,,,
16,4054314965,,,en,CC_BY_4_0,2022-09-21T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,0bcbe4ec-f707-4c23-84c0-d9cd3596a151,KAG015114,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1969-11-04,,308,308,1969,11,4,,,,,,,,,,,Asia;Honshu;Japan;Shizuoka;Shimoda-shi,ASIA,,,Honshu,JP,Shizuoka,Shimoda-shi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5595759,,,,,,Swertia noguchiana Hatus.,,,,,,,Plantae|Tracheophyta|Magnoliopsida|Gentianales|Gentianaceae|Swertia|noguchiana,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Swertia,Swertia,,,noguchiana,,,SPECIES,,ソナレセンブリ,,ACCEPTED,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:50.989Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,false,false,5595759,5595759,6,7707728,220,412,2503,3170182,,5595759,Swertia noguchiana,Swertia noguchiana Hatus.,Swertia noguchiana,,EML,2024-02-16T04:26:50.989Z,2024-02-16T04:25:24.047Z,false,,null,false,ASIA,ASIA,,,,,,,,,NE
17,4054302915,,,en,CC_BY_4_0,2022-09-21T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,3d3ae060-5403-4092-9849-c09770b1116e,KAG021262,30602,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1967-03-27/1967-03-30,,86,89,1967,3,,,,,,,,,,,,Asia;Okinawa Islands;Kume Island;Japan;Okinawa;Shimajiri-gun Kumejima-cho,ASIA,,Okinawa Islands,Kume Island,JP,Okinawa,Shimajiri-gun Kumejima-cho,,,久米島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5295623,,,,,,Smilax sebeana Miq.,,,,,,,Plantae|Tracheophyta|Liliopsida|Liliales|Smilacaceae|Smilax|sebeana,Plantae,Tracheophyta,Liliopsida,Liliales,,Smilacaceae,,,,Smilax,Smilax,,,sebeana,,,SPECIES,,ハマサルトリイバラ,,ACCEPTED,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:54.214Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,false,false,5295623,5295623,6,7707728,196,1172,7702,2740627,,5295623,Smilax sebeana,Smilax sebeana Miq.,Smilax sebeana,,EML,2024-02-16T04:26:54.214Z,2024-02-16T04:25:24.047Z,false,,null,false,ASIA,ASIA,,,,,,,,,NE
18,4522297073,,,en,CC_BY_4_0,2023-11-13T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,11f3b994-97c6-42c9-a2d7-d1d54d3421a2,KAG023898,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2020-06-18,,170,170,2020,6,18,,,,,,,,,,,Asia;Osumi Islands;Yakushima Island;Japan;Kagoshima;Kumage-gun Yakushima-cho;Miyanoura downtown,ASIA,,Osumi Islands,Yakushima Island,JP,Kagoshima,Kumage-gun Yakushima-cho,,Miyanoura downtown,熊毛郡屋久島町宮之浦街中,,,,,,,,30.419201,130.567902,10.0,,,,,,,,,,,,recorded by GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3034432,,,,,,Cryptotaenia canadensis subsp. japonica (Hassk.) Hand.-Mazz.,,,,,,,Plantae|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Cryptotaenia|canadensis|japonica,Plantae,Tracheophyta,Magnoliopsida,Apiales,,Apiaceae,,,,Cryptotaenia,Cryptotaenia,,,canadensis,japonica,,SUBSPECIES,,ミツバ,,SYNONYM,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:55.167Z,3.0,,,,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,5831885,3034432,6,7707728,220,1351,6720,3034431,,3034432,Cryptotaenia japonica,Cryptotaenia japonica Hassk.,Cryptotaenia canadensis japonica,,EML,2024-02-16T04:26:55.167Z,2024-02-16T04:25:24.047Z,false,,null,false,ASIA,ASIA,JPN,Japan,JPN.18_1,Kagoshima,JPN.18.43_1,Yakushima,,,
19,3408895589,,,en,CC_BY_4_0,2022-02-04T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,845ed428-7b18-4d85-b1c9-883c32c96b36,KAG000663,44144,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1989-02-26,,57,57,1989,2,26,,,,,,,,,,,Asia;Japan;Kagoshima;Satsuma-gun Satsumacho;Tsuruta Dam,ASIA,,,,JP,Kagoshima,Satsuma-gun Satsumacho,,Tsuruta Dam,,,,,,,,,,,5000.0,,,,,,,,,,,,assumed from the label information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3768602,,,,,,Acer carpinifolium Siebold & Zucc.,,,,,,,Plantae|Tracheophyta|Magnoliopsida|Sapindales|Aceraceae|Acer|carpinifolium,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,Sapindaceae,,,,Acer,Acer,,,carpinifolium,,,SPECIES,,チドリノキ,,ACCEPTED,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:51.499Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,false,false,3768602,3768602,6,7707728,220,933,6657,3189834,,3768602,Acer carpinifolium,Acer carpinifolium Siebold & Zucc.,Acer carpinifolium,,EML,2024-02-16T04:26:51.499Z,2024-02-16T04:25:24.047Z,false,,null,false,ASIA,ASIA,,,,,,,,,LC
20,4054263081,,,en,CC_BY_4_0,2022-09-21T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,7dbc7877-1931-4224-a43b-2e5a3118a897,KAG013340,2744,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1960-06-17,,169,169,1960,6,17,,,,,,,,,,,Asia;India;Sikkim;Gangtok,ASIA,,,,IN,Sikkim,Gangtok,,,SikkimGangtok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332911,,,,,,Castanopsis indica (Roxb. ex Lindl.) A.DC.,,,,,,,Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Castanopsis|indica,Plantae,Tracheophyta,Magnoliopsida,Fagales,,Fagaceae,,,,Castanopsis,Castanopsis,,,indica,,,SPECIES,,,,ACCEPTED,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:53.017Z,1500.0,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,false,false,5332911,5332911,6,7707728,220,1354,4689,2881728,,5332911,Castanopsis indica,Castanopsis indica (Roxb. ex Lindl.) A.DC.,Castanopsis indica,,EML,2024-02-16T04:26:53.017Z,2024-02-16T04:25:24.047Z,true,,null,false,ASIA,ASIA,,,,,,,,,LC
21,4054316849,,,en,CC_BY_4_0,2022-09-21T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,ff2cfd81-9691-4fbe-9048-d0aa0faf92f8,KAG017605,30808,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1967-03-27/1967-03-30,,86,89,1967,3,,,,,,,,,,,,Asia;Okinawa Islands;Kume Island;Japan;Okinawa;Shimajiri-gun Kumejima-cho,ASIA,,Okinawa Islands,Kume Island,JP,Okinawa,Shimajiri-gun Kumejima-cho,,,久米島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926958,,,,,,Clinopodium gracile (Benth.) Kuntze,,,,,,,Plantae|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Clinopodium|gracile,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Lamiaceae,,,,Clinopodium,Clinopodium,,,gracile,,,SPECIES,,トウバナ,,ACCEPTED,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:56.504Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,false,false,2926958,2926958,6,7707728,220,408,2497,2926907,,2926958,Clinopodium gracile,Clinopodium gracile (Benth.) Kuntze,Clinopodium gracile,,EML,2024-02-16T04:26:56.504Z,2024-02-16T04:25:24.047Z,false,,null,false,ASIA,ASIA,,,,,,,,,NE
22,4054279981,,,en,CC_BY_4_0,2022-09-21T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,95781a0a-770a-47a2-bc74-b595eb0df4f2,KAG021265,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1940-01-06,,6,6,1940,1,6,,,,,,,,,,,Asia;Miyako Islands;Miyako Island;Japan;Okinawa;Miyakojima-shi,ASIA,,Miyako Islands,Miyako Island,JP,Okinawa,Miyakojima-shi,,,宮古島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5295623,,,,,,Smilax sebeana Miq.,,,,,,,Plantae|Tracheophyta|Liliopsida|Liliales|Smilacaceae|Smilax|sebeana,Plantae,Tracheophyta,Liliopsida,Liliales,,Smilacaceae,,,,Smilax,Smilax,,,sebeana,,,SPECIES,,ハマサルトリイバラ,,ACCEPTED,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:55.213Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,false,false,5295623,5295623,6,7707728,196,1172,7702,2740627,,5295623,Smilax sebeana,Smilax sebeana Miq.,Smilax sebeana,,EML,2024-02-16T04:26:55.213Z,2024-02-16T04:25:24.047Z,false,,null,false,ASIA,ASIA,,,,,,,,,NE
23,4054317120,,,en,CC_BY_4_0,2022-09-21T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,2d7203e3-54aa-4ba9-bff3-a6b8f0405ab9,KAG022271,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2019-03-30,,89,89,2019,3,30,,,,,,,,,,,Asia;Kyushu;Japan;Kagoshima;Aira-gun Yusui-cho;Shimokawazoe,ASIA,,,Kyushu,JP,Kagoshima,Aira-gun Yusui-cho,,Shimokawazoe,湧水町下川添川内川沿い,,,,,,,,31.9807,130.741501,10.0,,,,,,,,,,,,recorded by GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7266549,,,,,,Salix pierotii Miq.,,,,,,,Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Salicaceae|Salix|pierotii,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,,Salicaceae,,,,Salix,Salix,,,pierotii,,,SPECIES,,オオタチヤナギ,,ACCEPTED,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:56.533Z,213.0,,,,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7266549,7266549,6,7707728,220,1414,6664,3039576,,7266549,Salix pierotii,Salix pierotii Miq.,Salix pierotii,,EML,2024-02-16T04:26:56.533Z,2024-02-16T04:25:24.047Z,false,,null,false,ASIA,ASIA,JPN,Japan,JPN.18_1,Kagoshima,JPN.18.46_1,Yūsui,,,LC
24,4054294414,,,en,CC_BY_4_0,2022-09-21T00:00:00Z,"National Museum of Nature and Science, Japan",https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,,text,,,,KAG,KAG,,,PRESERVED_SPECIMEN,,,,f605bcf7-ce97-458d-9391-e6e5b9852839,KAG012708,6306770,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1963-12-12,,346,346,1963,12,12,,,,,,,,,,,Asia;India,ASIA,,,,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5378605,,,,,,Mallotus philippensis (Lam.) Müll.Arg.,,,,,,,Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Mallotus|philippensis,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,,Euphorbiaceae,,,,Mallotus,Mallotus,,,philippensis,,,SPECIES,,クスノハガシワ,,ACCEPTED,,,1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,JP,2024-02-16T04:26:49.846Z,,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,false,false,5378605,5378605,6,7707728,220,1414,4691,3062330,,5378605,Mallotus philippensis,Mallotus philippensis (Lam.) Müll.Arg.,Mallotus philippensis,,EML,2024-02-16T04:26:49.846Z,2024-02-16T04:25:24.047Z,true,,null,false,ASIA,ASIA,,,,,,,,,LC
